y,pred,absolute_error,relative_error
415.779998779,414.423553467,135.64453125,0.00326241110452
477.179992676,482.472015381,-529.202270508,-0.011090202257
543.909973145,545.249328613,-133.935546875,-0.00246245809831
423.859985352,433.211883545,-935.189819336,-0.0220636501908
473.679992676,462.119781494,1156.02111816,0.0244051069021
546.33001709,521.870300293,2445.97167969,0.0447709560394
541.619995117,557.043457031,-1542.34619141,-0.028476536274
496.920013428,498.3956604,-147.564697266,-0.00296958652325
539.140014648,543.082946777,-394.293212891,-0.00731337303296
420.079986572,416.151947021,392.803955078,0.00935069471598
478.5,478.367279053,13.2720947266,0.000277368759271
452.890014648,448.518341064,437.167358398,0.0096528371796
490.600006104,492.997619629,-239.761352539,-0.00488710450009
496.329986572,507.544311523,-1121.43249512,-0.0225944947451
444.209991455,432.602630615,1160.73608398,0.0261303465813
469.339996338,478.434143066,-909.414672852,-0.0193764586002
418.779998779,413.799713135,498.028564453,0.0118923671544
466.589996338,465.360137939,122.985839844,0.00263584381901
484.410003662,473.516296387,1089.37072754,0.0224886089563
451.059997559,451.947479248,-88.7481689453,-0.0019675467629
476.380004883,472.185974121,419.403076172,0.00880396086723
415.200012207,421.084503174,-588.44909668,-0.0141726657748
451.779998779,454.493225098,-271.322631836,-0.00600563641638
481.890014648,475.325256348,656.475830078,0.0136229386553
525.690002441,518.479553223,721.044921875,0.0137161621824
541.450012207,527.791748047,1365.82641602,0.025225346908
449.350006104,450.052490234,-70.2484130859,-0.00156333402265
477.959991455,470.822174072,713.781738281,0.0149339223281
485.130004883,486.994812012,-186.480712891,-0.00384393287823
417.100006104,419.777862549,-267.785644531,-0.00642017833889
404.570007324,415.146270752,-1057.62634277,-0.0261419862509
452.279998779,455.684631348,-340.463256836,-0.00752770993859
485.609985352,493.180328369,-757.034301758,-0.0155893480405
507.0,520.088317871,-1308.83178711,-0.0258152224123
402.859985352,405.664886475,-280.490112305,-0.00696247117594
456.019989014,455.03817749,98.1811523438,0.00215300102718
410.320007324,410.757873535,-43.7866210938,-0.00106713350397
466.579986572,470.696380615,-411.639404297,-0.00882248301059
475.540008545,468.003570557,753.643798828,0.0158481672406
498.970001221,514.105712891,-1513.57116699,-0.0303339120001
485.179992676,489.1534729,-397.348022461,-0.00818970333785
469.779998779,467.227661133,255.233764648,0.00543304858729
441.670013428,442.787139893,-111.712646484,-0.00252932379954
435.209991455,432.660461426,254.95300293,0.00585816055536
472.950012207,470.724639893,222.537231445,0.00470530148596
458.160003662,461.777313232,-361.730957031,-0.00789529737085
427.079986572,431.022155762,-394.216918945,-0.00923051685095
458.549987793,461.608886719,-305.889892578,-0.00667080795392
427.959991455,427.158721924,80.126953125,0.00187230005395
479.75,494.2734375,-1452.34375,-0.0302729289979
484.459991455,481.21105957,324.893188477,0.00670629553497
478.510009766,475.23236084,327.764892578,0.00684969779104
469.920013428,479.901519775,-998.150634766,-0.0212408620864
526.369995117,526.225524902,14.4470214844,0.000274465128314
424.779998779,426.244232178,-146.423339844,-0.00344703951851
514.039978027,528.992553711,-1495.25756836,-0.0290883518755
558.809997559,554.76184082,404.815673828,0.0072442451492
508.679992676,490.676361084,1800.36315918,0.0353928431869
398.5,398.815307617,-31.5307617188,-0.000791236176156
400.910003662,411.447753906,-1053.77502441,-0.026284577325
479.820007324,475.656219482,416.37878418,0.00867781229317
517.520019531,514.437927246,308.209228516,0.00595550332218
471.920013428,479.427703857,-750.769042969,-0.0159088205546
424.079986572,435.640472412,-1156.04858398,-0.0272601544857
409.350006104,402.140533447,720.947265625,0.0176120009273
446.179992676,450.363616943,-418.362426758,-0.00937653891742
479.529998779,490.456329346,-1092.63305664,-0.022785499692
506.160003662,505.524017334,63.5986328125,0.00125649268739
451.130004883,448.152801514,297.720336914,0.00659943558276
549.190002441,544.882202148,430.780029297,0.00784391630441
524.849975586,530.974243164,-612.426757812,-0.0116686057299
418.010009766,423.478729248,-546.871948242,-0.0130827473477
459.959991455,452.022094727,793.789672852,0.0172577984631
508.859985352,511.297088623,-243.710327148,-0.00478933937848
521.369995117,520.405334473,96.4660644531,0.0018502419116
546.75,546.182373047,56.7626953125,0.00103818369098
541.179992676,532.593566895,858.642578125,0.0158661175519
495.850006104,490.427642822,542.236328125,0.0109354909509
453.290008545,449.901702881,338.830566406,0.00747491791844
504.170013428,514.648803711,-1047.87902832,-0.020784240216
487.75,486.175872803,157.412719727,0.00322732375935
585.609985352,579.339904785,627.008056641,0.0107069220394
460.100006104,462.57019043,-247.018432617,-0.00536879850551
486.200012207,505.615631104,-1941.56188965,-0.039933398366
442.899993896,438.115997314,478.399658203,0.0108015276492
425.769989014,445.126342773,-1935.63537598,-0.0454619973898
508.399993896,504.453887939,394.610595703,0.0077618137002
496.239990234,495.709686279,53.0303955078,0.00106864410918
449.179992676,450.633605957,-145.361328125,-0.00323614873923
436.100006104,448.839141846,-1273.91357422,-0.0292115006596
528.820007324,529.72845459,-90.8447265625,-0.00171787617728
433.950012207,436.4269104,-247.689819336,-0.00570779619738
413.049987793,423.221588135,-1017.16003418,-0.0246255919337
504.290008545,497.371429443,691.857910156,0.0137194450945
517.030029297,514.281311035,274.871826172,0.00531636085361
490.760009766,486.927337646,383.267211914,0.00780966691673
544.599975586,550.972839355,-637.286376953,-0.0117019172758
490.519989014,489.957275391,56.2713623047,0.00114717776887
440.130004883,436.504821777,362.518310547,0.00823661871254
453.980010986,448.109100342,587.091064453,0.01293209102
444.299987793,439.509552002,479.043579102,0.0107819847763
436.690002441,442.212982178,-552.297973633,-0.0126473689452
493.019989014,493.832275391,-81.2286376953,-0.00164757296443
432.700012207,442.459442139,-975.942993164,-0.0225547254086
419.100006104,421.874420166,-277.44140625,-0.0066199330613
442.149993896,443.65335083,-150.335693359,-0.00340010621585
476.440002441,476.532073975,-9.20715332031,-0.00019324895402
413.040008545,414.1378479,-109.783935547,-0.00265794922598
478.799987793,473.615081787,518.490600586,0.0108289597556
399.359985352,404.442047119,-508.206176758,-0.0127255152911
564.539978027,547.428100586,1711.18774414,0.0303111877292
495.059997559,505.014526367,-995.452880859,-0.0201077219099
401.709991455,398.659973145,305.001831055,0.00759258773178
470.329986572,455.011474609,1531.85119629,0.0325697101653
530.440002441,540.922485352,-1048.24829102,-0.0197618640959
428.440002441,434.513702393,-607.369995117,-0.0141763137653
403.799987793,411.053527832,-725.354003906,-0.0179632008076
416.670013428,419.407440186,-273.742675781,-0.00656977156177
438.549987793,444.814178467,-626.419067383,-0.0142838694155
467.630004883,466.631286621,99.8718261719,0.00213570194319
445.25,457.722076416,-1247.2076416,-0.0280114021152
457.959991455,461.196258545,-323.626708984,-0.00706670247018
429.25,422.660827637,658.917236328,0.0153504302725
442.149993896,444.124359131,-197.436523438,-0.00446537416428
524.309997559,526.759399414,-244.940185547,-0.00467166723683
561.130004883,558.650695801,247.930908203,0.00441842200235
593.070007324,579.93560791,1313.43994141,0.0221464578062
475.700012207,468.459777832,724.0234375,0.015220168978
429.950012207,439.950958252,-1000.09460449,-0.0232607182115
463.109985352,444.731079102,1837.890625,0.0396858341992
458.880004883,460.790466309,-191.046142578,-0.00416331365705
447.350006104,437.335968018,1001.40380859,0.0223852414638
491.799987793,483.83972168,796.026611328,0.0161859821528
471.600006104,481.779388428,-1017.93823242,-0.0215847790241
469.100006104,475.753082275,-665.307617188,-0.0141826393083
510.459991455,505.422576904,503.741455078,0.00986838247627
434.290008545,444.090454102,-980.044555664,-0.0225665923208
400.890014648,402.563293457,-167.327880859,-0.00417390977964
533.58001709,530.371704102,320.831298828,0.00601280573756
429.450012207,424.627624512,482.238769531,0.0112292179838
520.75,528.11529541,-736.529541016,-0.0141436299309
529.070007324,536.278137207,-720.812988281,-0.0136241512373
492.779998779,501.046691895,-826.669311523,-0.0167756266892
536.549987793,545.98651123,-943.65234375,-0.0175874084234
475.850006104,472.857666016,299.234008789,0.00628841016442
417.190002441,413.286987305,390.301513672,0.0093554854393
492.279998779,496.282623291,-400.262451172,-0.0081307888031
450.779998779,461.15246582,-1037.2467041,-0.0230100434273
425.869995117,426.61038208,-74.0386962891,-0.00173852813896
449.899993896,452.860137939,-296.014404297,-0.00657956022769
530.030029297,525.423400879,460.662841797,0.00869125965983
475.910003662,476.572021484,-66.2017822266,-0.00139105669223
453.630004883,462.139373779,-850.936889648,-0.0187583900988
416.769989014,426.201568604,-943.157958984,-0.0226301793009
447.029998779,438.192840576,883.715820312,0.0197686012834
518.820007324,528.153991699,-933.3984375,-0.0179907940328
430.350006104,439.967803955,-961.779785156,-0.022348780185
460.309997559,469.176574707,-886.657714844,-0.0192621871829
395.630004883,402.619171143,-698.916625977,-0.0176659151912
516.25,505.392364502,1085.7635498,0.0210317391902
509.760009766,494.953521729,1480.64880371,0.0290459971875
466.549987793,476.697052002,-1014.7064209,-0.0217491462827
479.839996338,478.153259277,168.673706055,0.00351520720869
418.179992676,420.995452881,-281.546020508,-0.00673265149817
501.339996338,497.389007568,395.098876953,0.00788085721433
417.670013428,422.33694458,-466.693115234,-0.0111737279221
490.820007324,491.655914307,-83.5906982422,-0.00170308258384
435.029998779,434.309509277,72.0489501953,0.00165618350729
432.190002441,428.848358154,334.164428711,0.00773188704625
438.019989014,449.088653564,-1106.86645508,-0.0252697709948
464.209991455,462.417388916,179.260253906,0.00386161985807
537.729980469,517.442932129,2028.70483398,0.0377272032201
467.5,478.622283936,-1112.22839355,-0.0237909816206
503.140014648,493.977203369,916.28112793,0.01821125485
542.440002441,536.565490723,587.451171875,0.0108297904953
536.369995117,521.760314941,1460.96801758,0.0272380635142
496.720001221,502.809448242,-608.944702148,-0.012259314768
498.809997559,506.930877686,-812.088012695,-0.0162805076689
525.710021973,526.872680664,-116.265869141,-0.00221159704961
498.25,497.099578857,115.042114258,0.00230892351829
491.119995117,511.628967285,-2050.8972168,-0.0417595952749
445.75,440.350219727,539.978027344,0.0121139213443
447.369995117,447.461181641,-9.11865234375,-0.000203827978112
432.989990234,427.017120361,597.286987305,0.013794475235
491.040008545,487.595794678,344.421386719,0.00701412046328
408.769989014,416.954101562,-818.411254883,-0.0200213138014
442.059997559,434.632507324,742.749023438,0.0168019961566
506.070007324,517.898742676,-1182.87353516,-0.0233737137169
423.049987793,426.791503906,-374.151611328,-0.008844146505
544.380004883,532.881591797,1149.84130859,0.0211220346391
581.229980469,574.944458008,628.552246094,0.0108141750097
525.650024414,530.245849609,-459.582519531,-0.00874312780797
471.730010986,469.422088623,230.792236328,0.00489246472716
434.829986572,442.987792969,-815.780639648,-0.0187609102577
488.850006104,493.127716064,-427.770996094,-0.00875055696815
428.079986572,436.003936768,-792.395019531,-0.0185104422271
457.839996338,455.085266113,275.473022461,0.00601679692045
426.440002441,424.341033936,209.896850586,0.00492207240313
445.410003662,444.465789795,94.4213867188,0.00211987574585
448.700012207,453.852630615,-515.26184082,-0.0114834373817
492.940002441,491.2840271,165.59753418,0.00335938530043
458.730010986,464.5519104,-582.189941406,-0.0126913422719
462.239990234,471.216674805,-897.668457031,-0.0194199644029
443.970001221,442.154144287,181.585693359,0.00409004418179
413.570007324,410.879455566,269.055175781,0.0065056742169
519.030029297,520.609558105,-157.952880859,-0.00304323201999
428.059997559,431.530822754,-347.082519531,-0.00810826849192
444.119995117,445.169830322,-104.983520508,-0.00236385478638
499.399993896,500.543731689,-114.373779297,-0.00229022395797
468.910003662,462.338897705,657.110595703,0.0140135763213
441.420013428,449.28036499,-786.03515625,-0.0178069677204
486.5,491.692169189,-519.216918945,-0.0106724957004
428.160003662,428.972808838,-81.2805175781,-0.00189836777281
479.359985352,462.703491211,1665.64941406,0.0347473621368
436.029998779,427.638763428,839.123535156,0.0192446280271
552.989990234,549.187133789,380.285644531,0.00687689939514
419.25,423.602905273,-435.290527344,-0.0103826001287
482.269989014,493.45199585,-1118.20068359,-0.0231861975044
393.920013428,402.779327393,-885.931396484,-0.0224901344627
458.980010986,460.781494141,-180.14831543,-0.00392497098073
461.450012207,466.383758545,-493.374633789,-0.010691832751
523.150024414,519.154052734,399.597167969,0.00763829005882
424.179992676,417.382965088,679.702758789,0.0160239227116
521.590026855,530.31036377,-872.033691406,-0.0167187564075
418.899993896,418.478759766,42.1234130859,0.00100557203405
494.899993896,496.4168396,-151.684570312,-0.00306495395489
422.929992676,434.214508057,-1128.45153809,-0.0266817566007
491.339996338,493.873443604,-253.344726562,-0.00515619991347
459.380004883,460.843109131,-146.310424805,-0.00318495417014
429.540008545,434.800537109,-526.052856445,-0.0122468881309
449.200012207,444.288269043,491.174316406,0.0109344236553
438.179992676,443.24230957,-506.231689453,-0.0115530537441
431.470001221,429.280487061,218.951416016,0.00507454574108
466.679992676,466.370391846,30.9600830078,0.00066341139609
522.280029297,523.471252441,-119.122314453,-0.00228081317618
526.270019531,520.641357422,562.866210938,0.0106953885406
437.170013428,430.257568359,691.244506836,0.0158118009567
427.709991455,414.139343262,1357.06481934,0.0317286215723
434.75,436.149780273,-139.978027344,-0.0032197360415
486.980010986,493.375396729,-639.538574219,-0.013132748194
431.089996338,424.504730225,658.526611328,0.0152758499607
434.429992676,436.956878662,-252.688598633,-0.00581655511633
432.350006104,422.916137695,943.38684082,0.0218199789524
463.320007324,465.347839355,-202.783203125,-0.00437674159184
428.649993896,429.964080811,-131.408691406,-0.00306564080529
440.329986572,431.145507812,918.447875977,0.0208581723273
462.059997559,451.791625977,1026.8371582,0.022223027423
400.920013428,404.378540039,-345.852661133,-0.00862647499889
537.570007324,527.782653809,978.735351562,0.0182066578418
491.700012207,480.061676025,1163.83361816,0.0236695874482
428.880004883,420.088775635,879.122924805,0.0204981099814
464.450012207,457.735748291,671.426391602,0.014456375502
444.380004883,437.068267822,731.173706055,0.0164537932724
